timestamp,tenant_id,device_id,device_type,gateway_id,protocol,src_zone,dst_zone,message_type,payload_bytes,packet_count,session_duration_ms,rtt_ms,jitter_ms,packet_loss_pct,retransmission_count,qos_level,tls_version,cipher_suite,auth_method,cert_status,key_rotation_age_days,firmware_age_days,cpu_usage_pct,mem_usage_pct,signal_rssi_dbm,battery_pct,conn_attempts_5m,failed_auth_1h,topic_frequency_1m,duplicate_msg_rate_pct,payload_entropy,anomaly_score_baseline,risk_score,risk_level,attack_type,label_secure
2025-03-08 16:48:36,tenant_101,dev_035060,sensor,gw_1796,MQTT,cloud,partner_api,telemetry,727,1,1670,60.31,18.79,0.179,3,1,TLS1.2,NONE,mTLS,valid,89,43,57.76,28.19,-69.5,71.6,5,1,10.09,0.841,8.0,0.6673496293397124,0.1559,low,data_exfiltration,0
2025-03-08 16:48:57,tenant_070,dev_043408,sensor,gw_0092,HTTP,dmz,edge,telemetry,137,3,1138,73.03,0.1,0.63,3,1,TLS1.2,NONE,token,revoked,85,119,34.87,47.34,-55.9,25.1,4,0,13.49,1.867,6.011,0.0682,0.1615,low,normal,1
2025-03-08 16:49:01,tenant_087,dev_040400,sensor,gw_2419,MQTT,cloud,cloud,telemetry,334,1,1659,130.12,21.77,0.066,2,0,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,89,121,41.31,41.38,-80.6,78.9,5,0,4.98,3.522,7.224,0.1101,0.1578,low,normal,1
2025-03-08 16:53:10,tenant_197,dev_018109,sensor,gw_2299,MQTT,device_lan,cloud,telemetry,591,3,675,55.39,18.62,0.116,2,2,NONE,TLS_CHACHA20_POLY1305_SHA256,basic,valid,34,149,35.83,58.83,-54.7,53.8,3,0,6.18,6.275,5.208,0.2148,0.183,low,normal,1
2025-03-08 16:53:50,tenant_035,dev_025301,smart_meter,gw_0991,AMQP,device_lan,cloud,command,597,2,166,124.78,14.98,1.057,3,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,65,139,17.07,59.08,-56.2,43.5,7,1,8.56,14.963,5.153,0.0492,0.2274,low,normal,1
2025-03-08 16:55:36,tenant_158,dev_009826,smart_meter,gw_0985,MQTT,device_lan,cloud,telemetry,778,5,201,63.87,12.4,0.452,2,2,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,52,204,66.93,32.4,-79.9,82.9,3,0,15.81,9.458,5.908,0.1366,0.132,low,normal,1
2025-03-08 16:57:55,tenant_135,dev_009995,actuator,gw_0127,MQTT,cloud,edge,firmware_check,178,4,1359,142.49,5.09,0.135,1,1,TLS1.2,NONE,mTLS,valid,50,163,49.55,39.62,-75.5,39.0,6,1,1.02,1.429,5.687,0.0654,0.1429,low,normal,1
2025-03-08 16:59:40,tenant_023,dev_039897,camera,gw_0202,MQTT,dmz,edge,heartbeat,295,2,864,84.88,1.86,0.444,3,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,psk,valid,50,103,49.83,50.62,-78.9,34.0,6,0,14.41,3.151,4.649,0.1178,0.1076,low,normal,1
2025-03-08 16:59:56,tenant_090,dev_045430,tracker,gw_0407,CoAP,edge,cloud,heartbeat,882,5,1136,93.73,12.03,0.431,2,0,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,28,219,15.2,52.07,-78.2,71.4,5,1,6.87,3.774,5.051,0.348,0.1576,low,normal,1
2025-03-08 17:02:21,tenant_054,dev_012883,sensor,gw_2379,MQTT,device_lan,cloud,command,409,5,322,86.74,12.37,0.311,3,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,60,84,32.65,45.56,-81.3,87.3,6,0,15.33,0.954,5.298,0.0239,0.1046,low,normal,1
2025-03-08 17:06:04,tenant_163,dev_004123,tracker,gw_1159,HTTP,device_lan,cloud,telemetry,250,1,927,71.23,7.34,0.74,3,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,54,161,25.23,46.42,-63.0,45.2,4,0,2.04,21.458,5.402,0.18,0.192,low,normal,1
2025-03-08 17:06:39,tenant_072,dev_001998,actuator,gw_0281,HTTP,edge,edge,telemetry,1831,6,1418,73.91,12.11,0.474,2,1,TLS1.3,TLS_AES_256_GCM_SHA384,basic,valid,7,76,30.1,48.37,-72.6,80.0,6,0,34.89172433256566,27.487196819766154,5.582,0.29562753732626734,0.2152,low,replay,0
2025-03-08 17:11:31,tenant_168,dev_042595,sensor,gw_1422,CoAP,cloud,dmz,telemetry,451,5,461,116.14,11.46,1.459,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,75,169,18.81,31.17,-79.5,70.5,5,2,20.67,0.874,5.862,0.1328,0.1614,low,normal,1
2025-03-08 17:11:47,tenant_278,dev_016290,sensor,gw_0402,CoAP,edge,cloud,telemetry,453,3,2861,60.73,0.1,1.104,4,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,basic,valid,74,106,55.93,75.58,-53.5,83.9,3,0,4.04,0.321,5.105,0.3744,0.0919,low,normal,1
2025-03-08 17:13:55,tenant_107,dev_028827,camera,gw_2295,MQTT,edge,edge,heartbeat,50,2,1306,66.43,10.29,0.607,3,1,TLS1.3,NONE,token,valid,57,93,88.61,33.17,-96.0,15.5,5,0,9.84,11.645,6.26,0.3675,0.1694,low,normal,1
2025-03-08 17:16:06,tenant_156,dev_039715,sensor,gw_1246,MQTT,device_lan,cloud,command,469,5,699,66.81,20.07,0.397,2,0,TLS1.3,TLS_AES_128_GCM_SHA256,psk,valid,25,57,61.96,46.81,-83.0,51.0,6,0,6.79,3.832,4.311,0.0845,0.1243,low,normal,1
2025-03-08 17:17:13,tenant_083,dev_024039,sensor,gw_1567,MQTT,cloud,partner_api,command,1936,9,1865,49.63,3.32,0.188,0,1,TLS1.2,NONE,token,valid,84,296,41.17,39.02,-67.9,95.7,5,0,4.48,2.488,7.458,0.1471,0.081,low,normal,1
2025-03-08 17:18:43,tenant_262,dev_012024,camera,gw_1703,MQTT,device_lan,edge,command,323,3,1164,118.0,3.38,0.733,0,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,missing,118,150,59.93,79.31,-76.2,48.5,6,1,9.11,13.438,4.886,0.0266,0.269,low,normal,1
2025-03-08 17:24:08,tenant_043,dev_040303,camera,gw_1197,CoAP,device_lan,edge,firmware_check,767,2,984,105.69,11.56,0.623,1,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,41,144,49.54,73.58,-70.7,77.4,4,1,3.37,0.246,5.383,0.0317,0.1192,low,normal,1
2025-03-08 17:27:17,tenant_162,dev_045769,camera,gw_0094,CoAP,device_lan,dmz,firmware_check,206,1,805,113.56,19.24,0.355,2,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,47,170,49.68,33.61,-62.3,55.3,3,0,3.92,3.795,5.642,0.3868,0.1627,low,normal,1
2025-03-08 17:33:57,tenant_273,dev_006498,actuator,gw_2340,MQTT,device_lan,edge,command,80,1,563,84.76,17.75,0.045,3,1,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,45,105,38.02,72.69,-69.9,98.3,10,0,27.49,4.371,6.385,0.1384,0.1509,low,normal,1
2025-03-08 17:34:06,tenant_109,dev_042680,sensor,gw_0052,AMQP,dmz,cloud,telemetry,364,1,1249,107.77,4.04,0.267,3,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,expired,56,61,64.65,79.04,-70.5,96.1,2,1,24.03,8.053,5.392,0.2763,0.2359,low,normal,1
2025-03-08 17:37:42,tenant_030,dev_011134,tracker,gw_0465,AMQP,dmz,edge,telemetry,334,1,1747,68.03,19.77,0.287,2,0,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,30,158,78.86,43.96,-56.4,87.7,2,0,14.75,0.297,6.622,0.144,0.0945,low,normal,1
2025-03-08 17:44:11,tenant_278,dev_024297,smart_meter,gw_2379,MQTT,edge,dmz,status,686,7,1023,93.34,20.04,0.004,0,1,TLS1.2,NONE,psk,valid,21,268,44.35,55.02,-48.2,41.3,4,2,1.94,5.484,5.896,0.1599,0.1663,low,normal,1
2025-03-08 17:46:43,tenant_052,dev_044180,smart_meter,gw_0199,MQTT,device_lan,cloud,telemetry,559,3,1450,115.53,9.43,0.5,0,0,TLS1.3,TLS_AES_256_GCM_SHA384,psk,revoked,163,93,32.19,52.96,-84.7,88.1,4,1,4.6,0.516,5.6,0.1399,0.2106,low,normal,1
2025-03-08 17:49:02,tenant_034,dev_026634,smart_meter,gw_1564,MQTT,cloud,cloud,telemetry,482,4,255,45.13,5.56,0.359,2,0,TLS1.3,TLS_AES_256_GCM_SHA384,token,valid,55,94,25.14,33.38,-76.0,66.6,4,1,13.3,15.897,4.571,0.1539,0.159,low,normal,1
2025-03-08 17:49:40,tenant_235,dev_034442,tracker,gw_1311,MQTT,device_lan,cloud,status,193,2,1355,80.54,11.68,0.397,2,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,60,272,41.09,59.66,-71.1,33.3,4,0,9.72,0.356,5.916,0.0976,0.0957,low,normal,1
2025-03-08 17:50:50,tenant_038,dev_045623,camera,gw_0489,MQTT,edge,cloud,status,2780,4,1313,61.72,15.44,0.526,1,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,69,157,59.47,49.14,-54.8,34.7,4,1,3.87,5.807,5.282768290977799,0.5768572070782553,0.169,low,data_exfiltration,0
2025-03-08 17:51:58,tenant_128,dev_048205,smart_meter,gw_2099,MQTT,dmz,dmz,telemetry,658,3,255,84.63,10.63,1.344,1,1,TLS1.3,TLS_AES_256_GCM_SHA384,token,valid,72,124,16.82,80.62,-75.9,72.6,6,0,19.2,3.178,5.632,0.1469,0.1327,low,normal,1
2025-03-08 17:52:43,tenant_252,dev_002984,sensor,gw_0803,MQTT,dmz,dmz,heartbeat,315,2,542,48.66,11.16,0.547,1,1,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,valid,92,87,49.35,33.6,-60.4,72.6,3,0,18.75,0.251,5.18,0.1839,0.0797,low,normal,1
2025-03-08 17:52:49,tenant_052,dev_017593,actuator,gw_0875,MQTT,edge,dmz,telemetry,315,2,336,82.63,9.46,0.596,1,2,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,133,340,56.34,68.24,-66.9,61.7,5,0,10.35,1.729,4.597,0.0702,0.1044,low,normal,1
2025-03-08 17:52:50,tenant_185,dev_001826,actuator,gw_1083,MQTT,dmz,dmz,telemetry,523,5,390,114.41,4.64,0.973,4,1,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,32,340,54.63,58.19,-62.2,85.5,5,1,5.47,0.56,5.36,0.0286,0.1231,low,normal,1
2025-03-08 17:53:37,tenant_042,dev_013427,smart_meter,gw_1727,AMQP,device_lan,edge,status,1422,3,1722,138.76,18.17,0.215,2,0,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,122,136,66.56,53.83,-60.6,78.2,5,0,9.94,3.0,6.821,0.0978,0.1556,low,normal,1
2025-03-08 17:54:32,tenant_032,dev_033955,sensor,gw_2435,CoAP,device_lan,cloud,command,349,4,5093,93.71,13.64,0.216,3,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,27,75,58.41,57.39,-78.1,69.2,2,1,9.07,2.113,7.376,0.0391,0.1127,low,normal,1
2025-03-08 18:05:40,tenant_223,dev_009049,tracker,gw_1355,CoAP,dmz,cloud,telemetry,430,2,1124,117.09,8.25,1.082,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,100,178,70.5,58.7,-66.5,81.6,7,0,6.56,12.165,4.98,0.2225,0.2008,low,normal,1
2025-03-08 18:11:55,tenant_281,dev_015044,tracker,gw_1465,MQTT,edge,cloud,telemetry,1190,2,1851,83.5,16.86,0.275,0,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,62,127,38.5,82.21,-90.4,13.3,3,0,8.4,7.89,5.529,0.0176,0.1312,low,normal,1
2025-03-08 18:18:07,tenant_120,dev_005609,tracker,gw_2167,MQTT,edge,cloud,telemetry,556,3,971,116.78,8.34,2.347,1,1,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,67,158,31.32,38.59,-50.5,69.9,2,0,7.06,2.797,5.649,0.1319,0.1401,low,normal,1
2025-03-08 18:20:08,tenant_150,dev_029910,gateway_client,gw_0878,MQTT,device_lan,cloud,command,1149,5,379,49.46,5.17,0.361,3,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,9,120,40.78,48.1,-79.3,36.6,3,0,4.01,9.318,6.222,0.1634,0.1129,low,normal,1
2025-03-08 18:23:02,tenant_225,dev_026175,smart_meter,gw_2018,CoAP,device_lan,edge,telemetry,140,1,701,105.84,12.01,0.578,3,2,NONE,TLS_AES_256_GCM_SHA384,token,valid,69,289,51.04,37.76,-53.5,53.4,2,0,8.22,1.368,4.678,0.3357,0.1894,low,normal,1
2025-03-08 18:23:26,tenant_013,dev_020737,tracker,gw_1613,MQTT,device_lan,edge,heartbeat,59,3,851,101.88,8.38,0.926,2,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,26,132,20.14,68.39,-56.0,5.3,7,0,4.61,26.145,6.181,0.0761,0.2177,low,normal,1
2025-03-08 18:26:24,tenant_168,dev_028218,sensor,gw_1794,HTTP,cloud,cloud,telemetry,882,5,306,67.0,13.84,1.306,0,1,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,39,72,78.54,25.51,-67.7,26.4,3,2,6.25,1.513,5.081,0.0276,0.1207,low,normal,1
2025-03-08 18:31:41,tenant_083,dev_019808,sensor,gw_1211,MQTT,device_lan,cloud,command,475,5,2315,59.68,11.8,0.448,1,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,78,128,31.92,73.49,-60.9,51.2,2,0,11.45,0.364,5.673,0.4137,0.1012,low,normal,1
2025-03-08 18:40:47,tenant_283,dev_014239,actuator,gw_0578,AMQP,device_lan,cloud,telemetry,302,3,565,74.84,6.44,0.44,3,2,TLS1.2,TLS_AES_128_GCM_SHA256,token,valid,6,160,39.26,52.21,-49.4,29.2,4,0,6.97,12.545,5.714,0.1139,0.1471,low,normal,1
2025-03-08 18:40:58,tenant_276,dev_046388,tracker,gw_0084,HTTP,device_lan,cloud,telemetry,2038,4,584,87.25,15.39,0.143,1,2,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,186,193,65.74,42.63,-62.6,63.9,6,18,26.03,6.881,5.894,0.4640371953812912,0.2925,medium,spoofing,0
2025-03-08 18:41:46,tenant_251,dev_039569,sensor,gw_0115,MQTT,device_lan,edge,telemetry,149,4,469,81.57,1.14,0.595,3,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,psk,valid,55,167,22.18,68.73,-67.4,64.0,4,0,2.27,6.247,5.542,0.0701,0.1098,low,normal,1
2025-03-08 18:42:30,tenant_156,dev_017256,tracker,gw_1513,MQTT,dmz,edge,telemetry,901,5,302,98.74,10.99,0.012,2,2,TLS1.2,TLS_AES_128_GCM_SHA256,psk,valid,99,102,27.46,64.75,-74.3,71.7,4,1,4.69,5.0,5.497,0.2535,0.1491,low,normal,1
2025-03-08 18:43:14,tenant_200,dev_038515,actuator,gw_1217,MQTT,device_lan,cloud,status,294,4,292,84.09,18.81,1.419,1,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,119,91,35.2,37.78,-66.5,80.4,3,16,5.84,1.915,3.476,0.634517883452164,0.2861,medium,spoofing,0
2025-03-08 18:44:36,tenant_036,dev_047478,gateway_client,gw_1367,HTTP,device_lan,cloud,telemetry,1607,6,362,127.9,1.26,0.212,4,1,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,47,213,60.42,49.34,-72.4,35.5,4,0,6.44,8.165,5.767,0.1727,0.1515,low,normal,1
2025-03-08 18:46:55,tenant_007,dev_046582,smart_meter,gw_1451,AMQP,edge,dmz,telemetry,314,2,935,91.12,1.79,0.902,3,1,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,mTLS,missing,213,108,37.53,38.79,-81.8,64.3,4,15,5.26,14.854,4.82,0.6660579499004069,0.4105,medium,spoofing,0
2025-03-08 18:50:32,tenant_112,dev_021681,sensor,gw_1938,MQTT,edge,edge,telemetry,958,4,871,101.09,22.48,1.804,3,1,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,26,89,54.8,82.01,-95.0,22.5,5,0,28.22,15.151,6.565,0.0586,0.2141,low,normal,1
2025-03-08 18:50:34,tenant_214,dev_043530,actuator,gw_0752,CoAP,device_lan,partner_api,telemetry,326,2,830,69.76,10.69,0.105,2,0,TLS1.2,NONE,mTLS,valid,96,79,88.44,47.67,-66.1,37.6,4,0,2.95,4.791,5.072,0.0551,0.1034,low,normal,1
2025-03-08 18:52:47,tenant_087,dev_032669,gateway_client,gw_0204,CoAP,device_lan,dmz,status,84,2,311,84.29,0.1,0.123,0,2,TLS1.2,NONE,mTLS,expired,53,135,29.34,40.12,-74.8,10.8,3,0,3.19,15.132,5.133,0.2614,0.2406,low,normal,1
2025-03-08 18:57:45,tenant_214,dev_036828,camera,gw_2441,MQTT,edge,dmz,telemetry,416,5,1777,94.81,0.1,0.645,3,2,NONE,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,33,195,60.35,77.74,-71.8,87.8,3,1,8.44,11.107,5.435,0.1919,0.2188,low,normal,1
2025-03-08 18:58:28,tenant_029,dev_047254,tracker,gw_0086,CoAP,device_lan,cloud,telemetry,393,3,637,14.01,8.36,1.622,4,1,NONE,TLS_AES_256_GCM_SHA384,mTLS,valid,65,173,41.71,65.43,-74.2,40.6,3,1,7.82,16.332,6.06,0.0565,0.2084,low,normal,1
2025-03-08 18:58:39,tenant_239,dev_000620,sensor,gw_1618,MQTT,dmz,cloud,heartbeat,123,3,514,101.49,16.85,0.664,4,2,TLS1.2,TLS_AES_256_GCM_SHA384,mTLS,valid,81,62,45.86,54.48,-64.0,75.0,7,0,9.1,12.273,4.211,0.1874,0.1976,low,normal,1
2025-03-08 19:01:54,tenant_265,dev_033565,sensor,gw_0723,HTTP,edge,cloud,telemetry,203,5,439,123.39,0.1,0.139,1,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,82,168,18.1,48.77,-66.7,42.8,3,1,3.65,13.159,5.011,0.0269,0.1676,low,normal,1
2025-03-08 19:07:09,tenant_021,dev_022123,smart_meter,gw_0719,CoAP,device_lan,edge,heartbeat,321,1,1776,47.98,11.07,0.2,1,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,valid,55,136,48.03,50.33,-69.6,29.4,5,0,18.244984893723256,14.104940796258509,6.793,0.47305442908118,0.1759,low,replay,0
2025-03-08 19:07:14,tenant_090,dev_047859,actuator,gw_1530,AMQP,device_lan,dmz,telemetry,423,5,282,52.03,11.48,1.86,1,1,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,expired,68,105,65.44,35.59,-78.8,57.7,5,1,5.2,16.436,5.679,0.3349,0.2892,medium,normal,1
2025-03-08 19:07:19,tenant_168,dev_001306,gateway_client,gw_1124,HTTP,edge,edge,telemetry,368,3,806,60.77,0.97,0.371,2,2,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,118,86,33.75,48.52,-72.1,42.1,4,1,2.41,1.736,6.399,0.0819,0.0851,low,normal,1
2025-03-08 19:10:44,tenant_011,dev_032862,tracker,gw_2493,CoAP,edge,edge,telemetry,212,4,203,67.1,5.88,0.198,1,0,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,psk,valid,29,137,47.58,49.93,-66.7,17.1,4,1,3.55,11.15,5.975,0.0499,0.1389,low,normal,1
2025-03-08 19:11:10,tenant_262,dev_030435,camera,gw_0102,MQTT,device_lan,dmz,telemetry,317,4,1248,91.62,15.2,0.662,0,1,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,token,valid,38,56,53.42,49.79,-66.1,44.2,5,0,6.53,3.24,5.271,0.1558,0.1335,low,normal,1
2025-03-08 19:11:17,tenant_021,dev_006641,smart_meter,gw_1094,HTTP,cloud,dmz,heartbeat,762,6,1830,70.75,18.75,0.579,2,1,TLS1.2,NONE,token,valid,51,287,47.05,57.35,-61.8,79.1,5,0,14.34,16.239,6.259,0.1694,0.1915,low,normal,1
2025-03-08 19:11:25,tenant_081,dev_016083,smart_meter,gw_1103,HTTP,device_lan,edge,telemetry,687,2,449,109.29,24.85,1.794,3,1,TLS1.2,TLS_AES_256_GCM_SHA384,psk,valid,13,90,25.35,57.22,-82.5,96.0,7,1,6.81,0.263,6.353,0.1806,0.1777,low,normal,1
2025-03-08 19:12:33,tenant_169,dev_006399,sensor,gw_1159,CoAP,edge,cloud,telemetry,399,3,1202,99.09,6.49,0.972,4,2,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,missing,33,83,9.88,71.12,-51.7,41.0,3,0,7.26,3.864,4.667,0.1402,0.2021,low,normal,1
2025-03-08 19:18:24,tenant_019,dev_046888,camera,gw_1945,HTTP,device_lan,cloud,telemetry,107,2,549,78.86,8.71,0.413,0,2,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,token,revoked,36,177,46.6,56.69,-87.1,55.6,1,0,31.37,7.349,6.829,0.1184,0.195,low,normal,1
2025-03-08 19:23:00,tenant_063,dev_043329,camera,gw_1798,MQTT,device_lan,edge,telemetry,213,3,450,136.67,11.21,1.313,0,2,TLS1.2,TLS_AES_128_GCM_SHA256,mTLS,valid,104,10,37.54,44.67,-66.8,87.2,6,1,4.68,8.891,6.71,0.3457,0.2209,low,normal,1
2025-03-08 19:25:09,tenant_214,dev_043638,actuator,gw_1330,MQTT,dmz,cloud,command,928,5,1708,127.42,19.11,1.15,2,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,mTLS,valid,15,142,31.9,3.0,-62.7,76.6,5,1,2.29,21.547,5.27,0.0257,0.2514,low,normal,1
2025-03-08 19:26:16,tenant_111,dev_045937,sensor,gw_1244,CoAP,device_lan,edge,telemetry,234,1,773,69.65,16.57,0.839,2,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,basic,missing,49,106,93.15,51.72,-70.5,62.1,3,1,14.5,10.211,7.485,0.1478,0.2425,low,normal,1
2025-03-08 19:32:09,tenant_146,dev_030019,sensor,gw_0110,MQTT,edge,cloud,heartbeat,253,4,1660,82.31,14.1,0.539,2,0,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,mTLS,valid,66,106,49.94,43.71,-57.0,76.8,6,0,6.05,0.485,5.09,0.1962,0.1184,low,normal,1
2025-03-08 19:39:02,tenant_236,dev_000769,sensor,gw_1607,MQTT,cloud,cloud,command,248,1,3309,95.09,10.66,0.842,1,1,TLS1.2,TLS_CHACHA20_POLY1305_SHA256,basic,expired,106,128,53.6,41.34,-75.0,93.8,3,0,10.83,1.494,7.184,0.313,0.2065,low,normal,1
2025-03-08 19:40:38,tenant_074,dev_000217,actuator,gw_0353,MQTT,device_lan,edge,heartbeat,434,4,1678,111.49,8.04,0.925,2,1,TLS1.3,TLS_AES_256_GCM_SHA384,mTLS,valid,111,64,67.94,46.04,-55.3,62.9,5,1,6.71,10.277,4.622,0.138,0.1832,low,normal,1
2025-03-08 19:41:08,tenant_051,dev_041704,smart_meter,gw_0479,HTTP,device_lan,partner_api,command,2694,4,1026,92.23,17.43,0.83,3,0,TLS1.3,TLS_AES_128_GCM_SHA256,mTLS,valid,23,149,91.75,66.49,-64.0,68.7,5,0,11.2,1.656,6.094,0.1862,0.1335,low,normal,1
2025-03-08 19:46:14,tenant_187,dev_039171,gateway_client,gw_0227,HTTP,dmz,partner_api,firmware_check,349,1,1179,63.26,5.12,0.75,3,1,TLS1.3,NONE,token,valid,59,172,50.54,59.56,-75.2,55.3,5,0,15.27,2.258,5.941,0.2938,0.1084,low,normal,1
2025-03-08 19:46:17,tenant_250,dev_029102,sensor,gw_1422,CoAP,device_lan,cloud,telemetry,278,4,1165,109.93,3.9,0.543,3,1,TLS1.3,TLS_AES_128_GCM_SHA256,token,valid,66,62,5.12,52.48,-69.0,31.1,7,0,9.72,16.258,5.476,0.1014,0.195,low,normal,1
2025-03-08 19:46:37,tenant_033,dev_039721,actuator,gw_1350,MQTT,device_lan,cloud,telemetry,123,4,1079,48.67,21.59,0.224,1,2,TLS1.3,TLS_CHACHA20_POLY1305_SHA256,token,valid,18,103,27.18,36.68,-84.6,78.9,1,0,13.13,3.486,5.916,0.1877,0.1004,low,normal,1
2025-03-08 19:47:40,tenant_108,dev_035129,actuator,gw_1741,HTTP,device_lan,cloud,telemetry,601,5,1766,111.1,4.15,0.151,1,1,TLS1.3,NONE,mTLS,valid,106,242,46.33,69.75,-90.0,67.7,5,1,10.84,7.626,4.457,0.125,0.1546,low,normal,1
2025-03-08 19:49:54,tenant_295,dev_039144,camera,gw_1306,MQTT,edge,edge,telemetry,212,4,221,51.27,7.36,0.467,0,1,NONE,TLS_AES_256_GCM_SHA384,mTLS,valid,43,93,46.79,56.9,-53.9,47.7,6,0,6.1,2.91,4.342,0.2914,0.1686,low,normal,1
2025-03-08 19:58:08,tenant_081,dev_001253,camera,gw_0678,CoAP,edge,cloud,status,1230,5,1984,26.69,17.73,1.142,0,0,TLS1.2,TLS_AES_128_GCM_SHA256,basic,valid,45,195,42.43,38.27,-85.5,37.6,4,0,10.5,1.371,6.767,0.161,0.0905,low,normal,1
2025-03-08 19:58:25,tenant_227,dev_044103,actuator,gw_0662,MQTT,device_lan,edge,telemetry,657,4,667,104.93,11.81,0.578,2,1,TLS1.3,TLS_AES_128_GCM_SHA256,basic,missing,34,46,46.12,35.35,-63.5,55.8,4,0,7.67,13.912,5.95,0.1866,0.2673,low,normal,1
2025-03-08 19:59:58,tenant_284,dev_020951,sensor,gw_1464,MQTT,device_lan,dmz,status,966,2,1440,120.42,4.93,0.163,0,2,NONE,TLS_AES_128_GCM_SHA256,mTLS,valid,29,86,77.62,44.2,-92.3,25.1,4,0,5.09,5.422,5.279,0.0283,0.1868,low,normal,1
2025-03-08 20:03:08,tenant_149,dev_026671,tracker,gw_0200,MQTT,dmz,edge,status,1157,4,610,50.61,14.46,0.179,3,0,TLS1.2,ECDHE_RSA_AES_128_GCM_SHA256,psk,expired,86,59,26.05,30.97,-70.6,82.0,7,0,16.58,32.426,4.402,0.1386,0.2731,low,normal,1
2025-03-08 20:05:09,tenant_090,dev_003651,sensor,gw_0115,AMQP,device_lan,cloud,heartbeat,1640,6,443,24.3,19.11,0.606,2,2,TLS1.3,ECDHE_RSA_AES_128_GCM_SHA256,token,revoked,133,135,77.47,48.51,-71.9,42.8,6,1,8.47,2.509,6.532,0.1733,0.1921,low,normal,1
2025-03-08 20:05:45,tenant_240,dev_029865,camera,gw_2409,CoAP,cloud,dmz,command,3851,5,513,137.9,22.93,1.493,1,2,NONE,TLS_AES_128_GCM_SHA256,token,valid,12,87,41.67,44.84,-77.4,33.3,7,0,3.7,1.275,6.018,0.0812,0.2339,low,normal,1
2025-03-08 20:09:54,tenant_295,dev_038597,sensor,gw_0729,MQTT,edge,cloud,telemetry,1013,2,1441,124.17,7.15,0.441,1,2,TLS1.2,TLS_AES_256_GCM_SHA384,token,valid,115,77,11.47,88.67,-96.5,43.9,3,1,7.47,0.828,5.885,0.1822,0.1326,low,normal,1
2025-03-08 20:10:08,tenant_103,dev_013204,camera,gw_0490,CoAP,dmz,cloud,telemetry,97,3,491,48.87,16.29,0.698,3,1,TLS1.3,NONE,mTLS,valid,23,205,88.48,49.74,-76.3,74.6,3,0,9.8,6.609,5.299,0.076,0.1123,low,normal,1
